wilayah,ncpr,kemiskinan (%),pengeluaran pangan (%),tanpa listrik (%),tanpa air bersih (%),lama sekolah perempuan (tahun),rasio tenaga kesehatan,angka harapan hidup (tahun),stunting (%),ikp,ikp ranking,nama_file,tahun
jawa barat - purwakarta,0.84,7.99,28.81,0.0,37.84,7.96,0.56,70.61,41.01,77.82,155,Data Ketahanan Pangan 2019.csv,2019
jawa barat - karawang,0.39,8.06,35.17,0.16,20.61,7.54,0.39,71.81,33.11,83.61,36,Data Ketahanan Pangan 2019.csv,2019
jawa barat - bekasi,1.17,4.37,21.07,0.15,9.73,9.01,0.36,73.43,26.37,85.01,17,Data Ketahanan Pangan 2019.csv,2019
jawa barat - bandung barat,1.41,10.06,33.78,0.0,31.47,8.03,0.81,72.03,36.69,75.14,212,Data Ketahanan Pangan 2019.csv,2019
jawa barat - pangandaran,0.35,8.12,27.75,0.0,30.73,7.77,1.32,70.84,32.71,82.56,54,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota bogor,45.92,5.93,19.76,0.0,19.84,9.47,0.04,73.21,27.79,74.07,56,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota sukabumi,4.12,7.12,39.98,0.0,21.57,9.23,0.03,72.11,28.99,65.78,80,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota bandung,50.0,3.57,10.24,0.0,6.7,10.56,0.02,74.0,21.74,86.87,7,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota cirebon,50.0,8.88,29.62,0.0,2.9,9.45,0.03,71.99,31.18,72.32,61,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota bekasi,50.0,4.11,10.33,0.0,12.56,10.91,0.04,74.76,16.75,86.85,8,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota depok,50.0,2.14,8.22,0.0,20.56,10.44,0.07,74.17,23.21,83.67,23,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota cimahi,50.0,4.94,24.0,0.0,11.94,10.65,0.02,73.75,21.06,80.68,34,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota tasikmalaya,2.55,12.71,44.25,0.0,23.33,9.09,0.15,71.7,25.74,58.14,91,Data Ketahanan Pangan 2019.csv,2019
jawa barat - kota banjar,1.05,5.7,50.4,0.0,19.49,8.49,0.15,70.59,27.89,61.66,87,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - cilacap,0.38,11.25,26.59,0.2,27.72,6.74,0.77,73.39,32.1,82.45,59,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - banyumas,0.89,13.5,25.41,0.0,26.71,7.54,0.29,73.45,32.02,79.27,124,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - purbalingga,0.77,15.62,30.12,0.17,23.05,7.14,0.4,72.98,28.88,79.2,126,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - banjarnegara,0.88,15.46,31.95,0.15,38.97,6.46,0.65,73.91,24.08,76.43,191,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kebumen,0.43,17.47,34.86,0.0,39.12,7.3,0.46,73.11,33.89,77.51,164,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - purworejo,0.42,11.67,31.48,0.56,31.26,7.46,0.57,74.4,23.33,82.6,53,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - wonosobo,0.8,17.58,29.85,0.12,12.68,7.0,0.78,71.46,31.49,78.94,134,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - magelang,0.85,11.23,27.21,0.32,30.15,7.63,0.81,73.47,33.95,79.51,120,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - boyolali,0.55,10.04,16.76,0.0,32.01,7.32,0.54,75.79,28.51,83.62,35,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - klaten,0.52,12.96,38.54,0.0,31.21,8.17,0.21,76.67,29.62,81.93,68,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - sukoharjo,0.45,7.41,23.0,0.19,20.26,8.91,0.15,77.54,31.32,87.89,4,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - wonogiri,0.15,10.75,31.3,0.1,19.29,6.95,0.99,76.05,27.9,86.55,5,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - karanganyar,0.51,10.01,27.71,0.0,19.93,8.37,0.49,77.36,28.02,86.16,10,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - sragen,0.27,13.12,27.8,0.24,21.13,7.22,0.37,75.6,33.16,84.52,21,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - grobogan,0.27,12.31,47.37,0.22,14.31,6.55,0.67,74.55,39.16,82.98,46,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - blora,0.23,11.9,32.52,0.0,18.43,6.37,0.99,74.12,32.86,84.1,28,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - rembang,0.38,15.41,26.13,0.0,17.16,7.02,0.72,74.39,25.73,83.7,34,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - pati,0.28,9.9,25.74,0.0,17.96,7.25,0.48,75.93,37.9,86.05,11,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kudus,0.74,6.98,11.88,0.0,21.92,8.63,0.15,76.47,29.38,86.49,7,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - jepara,0.65,7.0,38.91,0.0,20.62,7.65,0.46,75.71,33.57,83.85,31,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - demak,0.29,12.54,27.41,0.0,16.46,7.44,0.56,75.29,26.11,85.91,13,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - semarang,0.85,7.29,15.77,0.0,15.7,7.9,0.6,75.62,24.86,85.94,12,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - temanggung,1.12,9.87,22.25,0.12,23.19,7.16,0.57,75.47,30.26,80.76,93,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kendal,0.69,9.84,24.59,0.08,13.54,7.17,0.58,74.3,25.48,84.55,20,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - batang,0.71,8.69,34.45,0.0,19.38,6.86,0.61,74.56,25.28,83.16,44,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - pekalongan,2.24,10.06,33.47,0.0,28.04,7.07,0.51,73.53,35.12,70.92,272,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - pemalang,0.63,16.04,50.67,0.16,27.24,6.35,0.45,73.11,33.68,76.87,178,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - tegal,1.26,7.94,33.93,0.0,24.5,6.82,0.26,71.28,30.59,77.46,165,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - brebes,0.64,17.17,35.33,0.0,28.19,6.08,0.55,68.84,38.53,75.09,214,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kota magelang,25.75,7.87,17.24,0.22,9.87,9.98,0.01,76.72,27.55,79.28,41,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kota surakarta,50.0,9.08,12.49,0.0,16.9,10.35,0.01,77.11,39.51,76.66,47,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kota salatiga,5.97,4.84,10.2,0.0,7.68,10.32,0.04,77.11,34.24,84.79,20,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kota semarang,12.09,4.14,9.98,0.0,4.41,9.69,0.04,77.23,29.68,86.4,10,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kota pekalongan,6.51,6.75,31.8,0.15,32.05,8.56,0.03,74.25,29.73,64.69,84,Data Ketahanan Pangan 2019.csv,2019
jawa tengah - kota tegal,16.35,7.81,12.36,0.0,0.73,8.16,0.02,74.3,20.72,80.18,38,Data Ketahanan Pangan 2019.csv,2019
di yogyakarta - kulon progo,0.68,18.3,30.33,0.0,22.07,8.44,0.41,75.12,22.65,81.08,88,Data Ketahanan Pangan 2019.csv,2019
di yogyakarta - bantul,1.44,13.43,15.53,0.17,23.56,9.36,0.2,73.66,22.89,79.0,129,Data Ketahanan Pangan 2019.csv,2019
di yogyakarta - gunungkidul,0.21,17.12,34.22,0.16,29.92,6.89,1.03,73.92,32.51,80.65,95,Data Ketahanan Pangan 2019.csv,2019
di yogyakarta - sleman,1.47,7.65,12.94,0.0,20.68,10.53,0.09,74.69,14.69,83.34,40,Data Ketahanan Pangan 2019.csv,2019
di yogyakarta - kota yogyakarta,50.0,6.98,8.64,0.0,20.88,11.32,0.01,74.45,16.93,82.8,26,Data Ketahanan Pangan 2019.csv,2019
jawa timur - pacitan,0.39,14.19,36.4,0.44,30.64,7.32,1.07,71.52,26.34,80.01,111,Data Ketahanan Pangan 2019.csv,2019
jawa timur - ponorogo,0.24,10.36,32.24,0.23,19.03,7.28,0.68,72.43,30.5,84.49,23,Data Ketahanan Pangan 2019.csv,2019
jawa timur - trenggalek,0.53,12.02,36.13,0.0,48.88,7.6,0.72,73.35,39.89,77.08,174,Data Ketahanan Pangan 2019.csv,2019
jawa timur - tulungagung,0.56,7.27,24.61,0.11,31.13,8.33,0.47,73.74,26.17,83.94,30,Data Ketahanan Pangan 2019.csv,2019
jawa timur - blitar,0.62,9.72,24.21,0.0,33.56,7.43,0.71,73.16,27.36,81.46,78,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kediri,0.78,11.31,32.73,0.0,35.64,7.8,0.57,72.37,29.36,78.64,142,Data Ketahanan Pangan 2019.csv,2019
jawa timur - malang,0.89,10.37,29.25,0.0,24.73,7.38,0.98,72.26,31.74,79.77,116,Data Ketahanan Pangan 2019.csv,2019
jawa timur - lumajang,0.5,9.98,39.89,0.0,33.7,6.2,1.03,69.7,34.01,78.09,151,Data Ketahanan Pangan 2019.csv,2019
jawa timur - jember,0.52,9.98,44.62,0.56,47.42,5.87,0.8,68.74,38.31,74.55,227,Data Ketahanan Pangan 2019.csv,2019
jawa timur - banyuwangi,0.49,7.8,30.25,0.13,26.76,6.75,1.91,70.34,32.01,81.46,79,Data Ketahanan Pangan 2019.csv,2019
jawa timur - bondowoso,0.42,14.39,52.12,0.0,39.98,5.9,0.78,66.27,37.98,73.07,244,Data Ketahanan Pangan 2019.csv,2019
jawa timur - situbondo,0.51,11.82,51.53,0.0,39.57,6.11,1.51,68.73,30.66,75.34,207,Data Ketahanan Pangan 2019.csv,2019
jawa timur - probolinggo,0.82,18.71,51.18,0.21,40.86,5.83,0.78,66.71,39.9,69.04,293,Data Ketahanan Pangan 2019.csv,2019
jawa timur - pasuruan,0.69,9.45,42.71,0.0,36.83,7.07,0.73,70.01,39.7,76.57,186,Data Ketahanan Pangan 2019.csv,2019
jawa timur - sidoarjo,1.68,5.69,14.03,0.09,13.59,9.93,0.09,73.82,27.05,82.05,66,Data Ketahanan Pangan 2019.csv,2019
jawa timur - mojokerto,0.52,10.08,26.95,0.0,25.37,8.17,0.27,72.24,29.9,82.78,48,Data Ketahanan Pangan 2019.csv,2019
jawa timur - jombang,0.45,9.56,35.8,0.0,28.23,8.18,0.32,72.04,29.78,82.18,64,Data Ketahanan Pangan 2019.csv,2019
jawa timur - nganjuk,0.39,12.11,47.73,0.42,28.82,7.72,0.61,71.25,29.65,79.96,112,Data Ketahanan Pangan 2019.csv,2019
jawa timur - madiun,0.27,11.42,40.58,0.09,19.81,7.51,0.73,70.97,32.43,82.45,58,Data Ketahanan Pangan 2019.csv,2019
jawa timur - magetan,0.29,10.31,33.6,0.0,14.18,7.66,0.38,72.3,30.25,85.05,15,Data Ketahanan Pangan 2019.csv,2019
jawa timur - ngawi,0.18,14.83,36.1,0.5,22.57,7.03,0.59,71.92,40.47,81.17,87,Data Ketahanan Pangan 2019.csv,2019
jawa timur - bojonegoro,0.27,13.16,39.16,0.33,21.4,6.93,0.93,71.07,34.91,81.21,86,Data Ketahanan Pangan 2019.csv,2019
jawa timur - tuban,0.27,15.31,37.56,0.0,16.93,6.71,0.95,71.01,30.76,81.45,80,Data Ketahanan Pangan 2019.csv,2019
jawa timur - lamongan,0.21,13.8,26.72,0.15,11.31,7.88,0.51,72.04,35.49,84.8,18,Data Ketahanan Pangan 2019.csv,2019
jawa timur - gresik,0.6,11.89,22.75,0.09,2.21,9.02,0.4,72.46,27.16,86.34,9,Data Ketahanan Pangan 2019.csv,2019
jawa timur - bangkalan,0.59,19.59,53.76,0.56,40.25,5.64,0.45,69.94,41.87,71.12,268,Data Ketahanan Pangan 2019.csv,2019
jawa timur - sampang,0.66,21.21,70.62,0.23,23.58,5.02,0.64,67.79,47.93,69.58,286,Data Ketahanan Pangan 2019.csv,2019
jawa timur - pamekasan,1.08,14.47,48.62,0.0,30.02,6.45,0.31,67.22,44.12,71.1,269,Data Ketahanan Pangan 2019.csv,2019
jawa timur - sumenep,0.57,20.16,51.55,0.28,21.93,5.26,0.97,70.94,34.33,74.9,218,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota kediri,3.09,7.68,20.16,0.0,31.36,9.5,0.03,73.8,34.62,67.94,74,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota blitar,3.68,7.44,15.41,0.0,27.59,9.49,0.02,73.36,25.59,72.18,62,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota malang,13.6,4.1,8.05,0.0,15.04,10.23,0.03,72.93,23.42,82.36,29,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota probolinggo,3.64,7.2,6.54,0.0,17.01,8.24,0.05,70.0,30.02,71.26,66,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota pasuruan,2.65,6.77,41.49,0.0,11.07,8.69,0.04,71.18,34.88,65.71,81,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota mojokerto,5.02,5.5,14.88,0.0,16.83,9.57,0.03,73.01,20.86,78.19,44,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota madiun,3.86,4.49,10.73,0.0,5.85,10.14,0.02,72.59,29.06,82.53,28,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota surabaya,37.65,4.88,16.17,0.16,0.15,9.4,0.03,73.98,28.57,81.67,31,Data Ketahanan Pangan 2019.csv,2019
jawa timur - kota batu,4.35,3.89,16.42,0.41,11.89,9.16,0.22,72.37,28.33,74.3,55,Data Ketahanan Pangan 2019.csv,2019
banten - pandeglang,0.48,9.61,50.44,0.16,58.5,6.84,2.53,64.24,39.47,71.14,266,Data Ketahanan Pangan 2019.csv,2019
banten - lebak,0.6,8.41,54.26,1.53,54.88,6.05,1.52,66.79,40.19,71.67,261,Data Ketahanan Pangan 2019.csv,2019
banten - tangerang,2.19,5.18,21.98,0.0,16.45,8.18,0.26,69.61,23.23,75.54,202,Data Ketahanan Pangan 2019.csv,2019
banten - serang,0.64,4.3,42.56,0.49,29.69,7.26,1.5,64.22,32.04,77.95,153,Data Ketahanan Pangan 2019.csv,2019
banten - kota tangerang,50.0,4.76,11.54,0.0,11.18,10.17,0.04,71.45,19.07,81.53,32,Data Ketahanan Pangan 2019.csv,2019
banten - kota cilegon,8.16,3.25,17.44,0.0,11.75,9.7,0.19,66.43,23.32,73.78,57,Data Ketahanan Pangan 2019.csv,2019
banten - kota serang,1.73,5.36,36.06,0.0,24.26,8.16,0.16,67.58,24.62,61.4,88,Data Ketahanan Pangan 2019.csv,2019
banten - kota tangerang selatan,50.0,1.68,5.7,0.0,15.3,10.86,0.04,72.26,19.85,86.39,11,Data Ketahanan Pangan 2019.csv,2019
bali - jembrana,0.86,5.2,23.02,0.0,33.49,7.66,0.75,71.91,29.07,81.22,85,Data Ketahanan Pangan 2019.csv,2019
bali - tabanan,0.44,4.46,14.76,0.0,11.16,8.2,0.44,73.23,16.15,90.05,1,Data Ketahanan Pangan 2019.csv,2019
bali - badung,1.12,1.98,6.62,0.0,5.44,9.62,0.17,74.71,25.24,89.01,3,Data Ketahanan Pangan 2019.csv,2019
bali - gianyar,0.81,4.19,2.29,0.0,8.92,8.58,0.19,73.26,12.08,89.76,2,Data Ketahanan Pangan 2019.csv,2019
bali - klungkung,1.32,5.86,29.38,0.29,16.12,7.54,0.26,70.7,21.39,80.33,101,Data Ketahanan Pangan 2019.csv,2019
bali - bangli,1.84,4.89,20.02,0.93,18.66,6.98,0.38,70.05,43.14,75.49,204,Data Ketahanan Pangan 2019.csv,2019
bali - karangasem,0.82,6.28,21.36,0.17,21.69,5.84,0.46,70.05,26.23,81.44,82,Data Ketahanan Pangan 2019.csv,2019
bali - buleleng,1.43,5.36,32.89,0.29,20.49,6.69,0.78,71.36,20.47,78.77,139,Data Ketahanan Pangan 2019.csv,2019
bali - kota denpasar,8.16,2.24,6.87,0.23,1.45,10.3,0.03,74.38,18.84,89.84,1,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - lombok barat,1.0,15.2,57.01,0.37,31.09,6.36,0.71,66.16,33.61,70.75,274,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - lombok tengah,0.44,13.87,53.89,0.22,27.31,6.04,0.73,65.59,31.05,75.26,209,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - lombok timur,0.73,16.55,56.99,0.4,34.98,6.76,0.6,65.33,43.52,70.36,278,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - sumbawa,0.2,14.08,37.25,0.8,21.6,7.9,2.7,66.9,31.53,80.23,105,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - dompu,0.18,12.4,52.88,0.41,32.07,8.14,4.95,66.2,33.83,77.67,160,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - bima,0.37,14.84,54.58,0.34,30.14,7.66,5.71,65.71,32.01,75.45,206,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - sumbawa barat,0.33,14.17,40.03,0.0,12.23,8.2,2.64,67.34,18.32,82.17,65,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - lombok utara,0.83,28.83,52.18,0.17,37.08,5.93,1.02,66.5,29.3,66.63,318,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - kota mataram,5.7,8.96,22.92,0.0,6.08,9.21,0.01,71.24,24.49,73.44,59,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara barat - kota bima,1.53,8.79,33.12,0.0,18.26,10.28,0.46,69.84,28.75,63.52,85,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - kupang,0.64,23.1,44.28,13.49,30.79,7.56,5.41,63.86,41.44,68.95,295,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - timor tengah selatan,0.58,28.06,58.47,40.32,45.99,6.39,8.79,65.91,55.96,60.97,338,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - timor tengah utara,0.5,22.31,62.31,22.4,14.55,7.52,2.65,66.45,56.76,70.49,277,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - belu,0.65,15.7,44.21,16.46,39.82,6.91,1.65,63.81,46.78,69.31,290,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - alor,0.96,21.63,62.3,24.37,40.82,7.82,2.61,60.8,45.51,62.3,331,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - flores timur,0.97,11.05,39.92,8.11,11.04,7.4,2.14,64.7,46.53,75.11,213,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - sikka,0.73,13.82,36.16,17.27,27.2,6.86,2.17,66.61,32.97,74.32,229,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - ende,1.37,24.2,49.21,6.75,16.4,7.79,3.26,64.75,32.77,67.76,307,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - ngada,0.38,12.94,30.77,8.42,33.1,8.6,2.01,67.59,34.7,78.24,148,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - manggarai,0.58,20.83,47.0,9.4,20.37,7.51,1.42,66.23,43.27,72.88,247,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - sumba timur,0.52,30.13,50.36,10.19,43.26,6.93,8.83,64.45,39.26,64.89,323,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - sumba barat,0.38,28.51,54.45,27.55,46.45,6.67,2.4,66.58,47.77,64.67,325,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - lembata,0.87,26.45,42.29,10.94,33.3,7.57,2.47,66.57,43.13,67.48,309,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - rote ndao,0.58,28.08,37.4,13.15,21.41,7.55,2.72,63.8,44.04,69.4,289,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - manggarai barat,0.32,18.14,37.3,12.93,26.59,7.18,6.62,66.58,44.32,74.61,226,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - nagekeo,0.58,12.98,30.84,7.99,22.58,8.2,3.05,66.62,35.96,77.82,156,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - sumba tengah,0.53,34.85,64.38,27.67,48.97,6.88,6.62,67.96,45.43,60.98,337,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - sumba barat daya,0.6,28.88,68.7,40.85,86.32,6.11,2.89,68.02,39.98,55.89,360,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - manggarai timur,0.48,26.5,73.92,34.03,52.1,6.9,1.86,67.62,48.45,62.44,330,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - sabu raijua,2.23,30.83,69.03,20.27,42.47,7.11,1.39,59.53,46.5,49.8,377,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - malaka,0.48,16.34,47.81,15.71,49.96,6.88,1.72,64.52,42.97,68.94,297,Data Ketahanan Pangan 2019.csv,2019
nusa tenggara timur - kota kupang,23.15,9.61,15.94,0.25,7.37,11.03,0.18,68.9,23.31,73.24,60,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - sambas,0.72,8.55,29.54,1.85,91.08,6.12,5.01,68.5,38.95,67.98,305,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - mempawah,0.77,5.61,41.48,2.74,77.4,7.12,2.23,70.54,33.44,71.84,259,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - sanggau,1.29,4.67,15.32,10.61,54.3,6.74,14.55,71.05,31.88,73.63,238,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - ketapang,1.33,10.93,27.22,7.71,58.5,7.14,21.34,70.69,42.68,68.56,300,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - sintang,2.88,10.35,19.44,16.21,50.93,6.75,28.08,71.29,33.15,60.93,339,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - kapuas hulu,2.0,9.6,33.22,3.22,43.5,7.5,24.2,72.12,40.61,67.94,306,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - bengkayang,0.54,7.17,36.32,12.46,62.7,6.59,5.0,73.28,31.92,75.52,203,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - landak,0.61,11.77,40.46,16.04,65.88,6.81,10.4,72.34,42.04,70.99,270,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - sekadau,1.34,6.17,43.89,17.85,57.47,6.16,8.45,71.24,28.67,69.78,284,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - melawi,5.0,12.83,35.53,10.03,62.08,6.73,19.13,72.56,40.78,44.99,386,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - kayong utara,0.47,10.08,35.22,3.21,70.1,5.77,13.98,67.71,33.42,71.13,267,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - kubu raya,1.24,5.07,27.63,0.19,86.39,7.51,6.43,70.04,24.83,69.56,287,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - kota pontianak,50.0,5.0,14.82,0.0,58.7,10.06,0.04,72.41,22.26,65.83,79,Data Ketahanan Pangan 2019.csv,2019
kalimantan barat - kota singkawang,3.53,5.12,15.52,0.63,53.55,7.76,0.28,71.41,26.59,55.98,92,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - kotawaringin barat,4.39,4.27,12.99,0.46,17.03,8.16,10.77,70.43,22.08,62.97,328,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - kotawaringin timur,1.01,6.21,21.51,2.64,34.48,7.84,16.92,69.75,48.84,76.42,192,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - kapuas,0.13,5.2,35.09,3.34,57.16,7.57,10.5,68.64,41.54,77.79,157,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - barito selatan,2.12,4.55,30.52,2.48,42.11,8.54,11.78,66.89,40.19,68.46,302,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - barito utara,0.67,5.0,24.0,4.53,25.21,8.51,14.91,71.28,34.58,82.31,61,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - katingan,0.6,5.22,32.98,1.74,40.35,8.38,24.4,65.62,33.26,76.89,177,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - seruyan,3.15,7.43,20.78,1.46,20.83,7.62,24.3,69.24,21.85,66.66,317,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - sukamara,3.12,3.19,19.0,1.25,19.02,7.69,13.95,71.45,24.91,70.06,283,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - lamandau,0.82,3.15,19.83,6.03,27.02,7.99,12.12,69.31,28.34,81.49,77,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - gunung mas,5.0,5.1,32.81,10.28,37.93,8.82,20.33,70.24,38.21,51.93,370,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - pulang pisau,0.24,4.51,34.7,0.67,44.21,7.87,14.87,67.92,32.07,80.02,110,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - murung raya,5.0,6.28,28.24,13.97,57.3,7.59,29.84,69.43,30.81,47.73,382,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - barito timur,0.92,6.56,21.27,4.87,42.44,8.77,7.33,68.06,42.06,76.23,196,Data Ketahanan Pangan 2019.csv,2019
kalimantan  tengah - kota palangkaraya,50.0,3.47,11.52,0.0,8.72,11.09,1.0,73.16,22.91,78.16,45,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - tanah laut,0.39,4.4,23.24,0.69,42.52,7.37,3.84,69.08,33.23,81.0,90,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - kotabaru,0.82,4.52,24.77,0.74,32.67,7.21,10.8,68.89,28.55,79.56,118,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - banjar,0.54,2.7,23.48,0.44,40.23,7.05,2.38,66.66,33.45,79.85,115,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - barito kuala,0.21,4.56,31.36,0.99,42.8,7.6,3.16,65.59,34.12,79.87,114,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - tapin,0.23,3.7,29.62,0.79,35.3,7.62,2.84,69.98,36.04,83.16,42,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - hulu sungai selatan,0.39,5.21,42.3,1.21,45.37,7.74,1.86,65.59,35.05,77.33,169,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - hulu sungai tengah,0.34,6.01,41.79,0.29,38.94,7.83,2.05,65.54,32.44,78.66,141,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - hulu sungai utara,0.73,6.38,20.95,0.3,27.96,7.48,1.29,63.24,37.74,77.89,154,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - tabalong,0.73,5.95,29.66,0.28,30.4,8.48,5.44,70.12,39.61,80.2,107,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - tanah bumbu,0.95,4.88,14.95,0.58,26.17,7.74,3.82,69.74,28.55,81.45,81,Data Ketahanan Pangan 2019.csv,2019
kalimantan selatan - balangan,0.82,5.59,31.62,1.15,28.65,7.02,2.4,67.37,36.22,78.27,146,Data Ketahanan Pangan 2019.csv,2019
